id1,id2,classification,language1,language2,word_count1,word_count2,average_word_count,word_count_difference,sentence_count1,sentence_count2,average_sentence_count,sentence_count_difference
32780300,47332881,No,hu,hu,135,140,137.5,5,6,7,6.5,1
32780309,39094566,No,el,bg,156,106,131.0,50,11,13,12.0,2
32780276,39015673,No,de,de,60,54,57.0,6,4,4,4.0,0
32780277,40554174,No,de,de,38,38,38.0,0,1,1,1.0,0
32780416,48267308,No,sk,sk,163,148,155.5,15,14,6,10.0,8
32780472,36980738,No,es,es,165,160,162.5,5,5,3,4.0,2
32780481,32823559,Yes,bg,ro,159,147,153.0,12,6,3,4.5,3
32780463,35532522,No,it,it,148,158,153.0,10,18,18,18.0,0
32780524,47907431,No,fr,fr,165,193,179.0,28,6,8,7.0,2
32780552,37329852,No,fr,fr,148,156,152.0,8,5,4,4.5,1
32780572,33270296,No,ru,ru,124,124,124.0,0,2,2,2.0,0
32798105,39416690,No,ru,el,125,159,142.0,34,8,8,8.0,0
32795606,39344600,No,ru,ru,139,112,125.5,27,7,3,5.0,4
32907592,36443981,No,ru,ru,139,130,134.5,9,7,5,6.0,2
32910497,39675379,No,ru,ru,139,146,142.5,7,7,6,6.5,1
32798859,40579310,No,da,el,100,152,126.0,52,7,12,9.5,5
32804361,39723824,No,ru,ru,139,143,141.0,4,7,6,6.5,1
32793045,4149531,No,ru,ro,117,80,98.5,37,5,3,4.0,2
33065648,32795606,Yes,ru,ru,139,139,139.0,0,7,7,7.0,0
33067886,35955556,No,ru,ru,139,139,139.0,0,7,8,7.5,1
32811526,31373936,No,nl,pt,30,352,191.0,322,3,9,6.0,6
40851426,43588144,No,fr,el,170,152,161.0,18,8,6,7.0,2
32785998,36117007,No,pl,cs,150,161,155.5,11,11,12,11.5,1
32783862,42308026,No,ru,ru,143,141,142.0,2,9,11,10.0,2
32780244,32922465,Yes,fr,ro,116,164,140.0,48,9,12,10.5,3
40851422,40626936,No,fr,fr,179,149,164.0,30,10,9,9.5,1
40851423,39139786,No,fr,fr,166,162,164.0,4,5,5,5.0,0
40851425,32369536,No,fr,el,161,160,160.5,1,4,6,5.0,2
40851424,35956429,No,fr,pt,173,166,169.5,7,7,5,6.0,2
40851421,40470411,No,fr,ro,170,154,162.0,16,10,4,7.0,6
32783282,24217883,No,en,en,5,6,5.5,1,1,1,1.0,0
32845876,36031418,No,it,fr,171,168,169.5,3,6,7,6.5,1
32781139,35683039,No,it,it,172,163,167.5,9,8,10,9.0,2
32785708,32782430,No,it,it,186,170,178.0,16,9,10,9.5,1
32780843,33614147,No,it,it,148,163,155.5,15,2,3,2.5,1
32780785,32785708,No,it,it,179,186,182.5,7,9,9,9.0,0
32782430,38627661,No,it,it,170,168,169.0,2,10,7,8.5,3
32782691,36603382,No,it,it,161,170,165.5,9,9,7,8.0,2
32786837,36599856,No,it,it,163,160,161.5,3,7,6,6.5,1
32786578,32785708,No,it,it,174,186,180.0,12,11,9,10.0,2
32787844,32780512,No,it,it,169,178,173.5,9,8,10,9.0,2
32788480,34733288,No,it,it,177,171,174.0,6,10,8,9.0,2
32788894,22771716,No,it,pt,151,549,350.0,398,3,31,17.0,28
32780397,37885349,No,fr,pt,158,158,158.0,0,6,8,7.0,2
32780511,34733273,No,it,it,182,163,172.5,19,8,11,9.5,3
32780512,33773810,No,it,it,178,170,174.0,8,10,10,10.0,0
32786636,39851791,No,pl,pl,143,120,131.5,23,16,13,14.5,3
32780190,26702863,No,it,el,151,153,152.0,2,3,7,5.0,4
32780439,34305699,No,fr,hr,171,150,160.5,21,9,7,8.0,2
32780286,20862906,No,ro,ro,158,58,108.0,100,6,6,6.0,0
32780487,46280719,No,ru,hr,137,150,143.5,13,4,4,4.0,0
32780489,32780487,Yes,ru,ru,137,137,137.0,0,4,4,4.0,0
32788069,37612978,No,pl,pl,112,120,116.0,8,7,6,6.5,1
32778341,15741602,No,ro,ro,28,56,42.0,28,1,2,1.5,1
32782445,35461024,No,fr,fr,62,62,62.0,0,1,1,1.0,0
32780413,50522609,No,fr,pt,162,176,169.0,14,6,8,7.0,2
32780460,14032748,Yes,bg,ro,160,126,143.0,34,9,3,6.0,6
32781138,11815897,No,es,ro,116,93,104.5,23,5,6,5.5,1
32780824,29404129,No,pt,fr,151,152,151.5,1,6,7,6.5,1
32787824,35329382,No,ru,el,135,137,136.0,2,5,1,3.0,4
32780471,50094851,No,es,es,173,182,177.5,9,3,7,5.0,4
32780470,48843243,No,es,es,170,153,161.5,17,5,5,5.0,0
32780778,8323229,No,ro,ro,166,154,160.0,12,7,4,5.5,3
32787181,32777383,Yes,ru,ru,131,100,115.5,31,4,8,6.0,4
32780462,49196167,No,es,es,169,106,137.5,63,8,4,6.0,4
32903024,20707578,No,el,ro,131,184,157.5,53,6,6,6.0,0
32787165,49845468,No,fr,ro,173,210,191.5,37,4,4,4.0,0
32780457,49750270,No,ro,it,141,149,145.0,8,10,8,9.0,2
32786126,30240137,No,it,fr,164,167,165.5,3,6,7,6.5,1
32782429,33301817,No,es,it,145,139,142.0,6,5,4,4.5,1
32782419,49767048,No,el,ru,158,135,146.5,23,10,4,7.0,6
32775590,47334605,No,ro,bg,36,163,99.5,127,2,12,7.0,10
32775591,32603995,Yes,ro,ru,36,157,96.5,121,2,8,5.0,6
32787161,32778826,Yes,el,el,120,137,128.5,17,5,1,3.0,4
32780461,36715792,No,es,hr,168,69,118.5,99,8,3,5.5,5
32788900,32133398,No,el,pt,152,123,137.5,29,6,5,5.5,1
32778236,39715544,No,ro,pt,56,166,111.0,110,2,6,4.0,4
32783841,32499713,No,ro,ro,96,182,139.0,86,3,8,5.5,5
32780567,32864142,No,ru,ru,144,145,144.5,1,8,9,8.5,1
32780255,34562687,No,ro,ro,167,164,165.5,3,8,8,8.0,0
32781162,40751014,Yes,it,en,155,117,136.0,38,6,6,6.0,0
32804767,32791945,Yes,el,el,133,89,111.0,44,3,3,3.0,0
32780782,41385987,No,es,es,70,68,69.0,2,3,4,3.5,1
32780433,28230523,No,fr,nl,167,130,148.5,37,8,7,7.5,1
32780452,35813499,No,ro,ro,161,122,141.5,39,13,7,10.0,6
32782690,41498330,No,es,es,141,162,151.5,21,4,4,4.0,0
32780262,32620957,Yes,fr,en,161,42,101.5,119,6,2,4.0,4
32780403,32779108,No,ro,pl,152,129,140.5,23,6,5,5.5,1
32786924,45710494,No,es,es,169,160,164.5,9,3,4,3.5,1
32785706,32435994,No,es,pt,75,366,220.5,291,4,9,6.5,5
32780427,26823443,No,fr,es,169,170,169.5,1,7,4,5.5,3
32784997,27378226,No,nl,pl,30,134,82.0,104,3,7,5.0,4
32788047,32850843,Yes,fr,nl,151,143,147.0,8,6,8,7.0,2
32778330,32795072,Yes,ro,ro,86,22,54.0,64,2,2,2.0,0
32789775,43450398,No,el,el,165,160,162.5,5,6,7,6.5,1
32780496,23497021,No,ro,pt,159,514,336.5,355,6,27,16.5,21
32781136,8953764,No,es,ro,70,53,61.5,17,3,2,2.5,1
32786672,47260210,No,it,it,142,166,154.0,24,6,10,8.0,4
32780304,24123077,No,el,sk,141,60,100.5,81,4,2,3.0,2
32781218,32815571,Yes,ro,fr,148,167,157.5,19,5,5,5.0,0
32778153,32802376,Yes,ro,ro,75,149,112.0,74,2,3,2.5,1
32786577,39718604,No,es,es,164,170,167.0,6,4,2,3.0,2
32782476,32622651,Yes,pt,pt,179,162,170.5,17,11,11,11.0,0
32802239,46629224,No,it,it,124,161,142.5,37,2,5,3.5,3
32780216,45692963,No,hr,it,147,147,147.0,0,7,6,6.5,1
32786590,22785196,No,en,en,164,101,132.5,63,6,3,4.5,3
32780566,32550044,Yes,ro,ro,147,20,83.5,127,4,1,2.5,3
32780062,32786914,Yes,it,it,156,160,158.0,4,8,8,8.0,0
32782427,49857063,No,es,de,154,128,141.0,26,7,10,8.5,3
32785787,32501371,No,de,de,125,113,119.0,12,13,7,10.0,6
32782852,32726617,Yes,ro,el,15,138,76.5,123,1,2,1.5,1
32782960,23614702,No,ro,ro,26,44,35.0,18,2,2,2.0,0
32786862,30391968,No,el,ro,79,75,77.0,4,1,4,2.5,3
32788066,32567583,No,hr,ro,29,151,90.0,122,1,7,4.0,6
32788285,45804335,No,it,it,166,159,162.5,7,7,7,7.0,0
32788677,42818105,No,ru,ru,88,88,88.0,0,1,1,1.0,0
32778365,23443092,No,ro,pl,19,10,14.5,9,1,2,1.5,1
32780549,33620688,No,ru,ru,88,88,88.0,0,1,1,1.0,0
32780369,32862758,Yes,hu,hu,137,113,125.0,24,9,7,8.0,2
32780348,32713981,Yes,en,en,168,158,163.0,10,2,11,6.5,9
32780672,32599481,No,ro,hr,155,172,163.5,17,5,6,5.5,1
32800418,21407081,No,ro,ro,168,108,138.0,60,9,3,6.0,6
40853431,39572147,No,ru,ru,113,126,119.5,13,6,9,7.5,3
32783736,36999644,No,pt,fr,167,150,158.5,17,8,5,6.5,3
32783789,32798718,Yes,ro,nl,169,148,158.5,21,7,6,6.5,1
32778152,42298876,No,ro,el,74,146,110.0,72,3,4,3.5,1
32780532,33597978,No,fr,fr,165,143,154.0,22,10,6,8.0,4
32780048,37583246,No,ru,ru,88,99,93.5,11,1,2,1.5,1
32780425,33358403,Yes,it,it,160,150,155.0,10,4,11,7.5,7
32780497,48347196,No,ro,ro,141,145,143.0,4,6,4,5.0,2
32780845,37008107,No,es,fr,134,110,122.0,24,8,6,7.0,2
32904436,37565681,No,el,el,154,157,155.5,3,3,2,2.5,1
32795914,44981807,No,da,da,26,23,24.5,3,2,2,2.0,0
40851420,29583985,No,fr,fr,159,164,161.5,5,5,7,6.0,2
32789057,25567489,No,hu,hu,137,53,95.0,84,6,5,5.5,1
32780406,32767408,Yes,sk,sk,154,156,155.0,2,10,10,10.0,0
32903246,32323611,No,el,fr,58,179,118.5,121,3,6,4.5,3
32780473,45291481,No,en,bg,175,164,169.5,11,6,6,6.0,0
32774387,38419509,No,ru,ru,89,89,89.0,0,3,5,4.0,2
32780579,36055500,Yes,hr,hr,163,77,120.0,86,5,3,4.0,2
32778252,21063612,No,ro,ro,22,81,51.5,59,1,2,1.5,1
32785991,32804805,Yes,pl,it,138,154,146.0,16,10,2,6.0,8
32783800,35542497,No,it,it,84,85,84.5,1,3,3,3.0,0
32780926,23888161,No,fr,ro,165,913,539.0,748,5,40,22.5,35
32800400,39725034,No,fr,fr,131,173,152.0,42,6,8,7.0,2
32780529,34071914,No,hr,bg,147,37,92.0,110,7,2,4.5,5
32905952,40861152,No,el,hr,152,158,155.0,6,4,13,8.5,9
32780538,32769256,Yes,de,de,93,116,104.5,23,6,6,6.0,0
32792315,40534097,No,el,ro,156,139,147.5,17,9,6,7.5,3
32780479,32766840,Yes,pt,pt,159,151,155.0,8,9,7,8.0,2
32780408,33291588,Yes,ru,ru,103,104,103.5,1,6,5,5.5,1
32780402,18518571,No,ro,ro,159,540,349.5,381,7,17,12.0,10
32780586,35744901,No,ro,ro,159,175,167.0,16,7,7,7.0,0
32780429,23068036,Yes,ro,ro,134,170,152.0,36,5,6,5.5,1
32780585,32778766,Yes,it,it,160,160,160.0,0,7,7,7.0,0
32780822,32779618,Yes,it,it,159,155,157.0,4,8,8,8.0,0
32780303,32783657,Yes,el,el,160,141,150.5,19,8,8,8.0,0
32780435,40338497,No,ro,pt,158,163,160.5,5,7,4,5.5,3
32778142,20426392,No,ro,ro,18,13,15.5,5,2,2,2.0,0
32786934,33259351,Yes,pt,de,162,122,142.0,40,5,6,5.5,1
32785703,43271874,No,ru,ru,147,131,139.0,16,5,5,5.0,0
32780819,32198665,No,ro,ro,157,153,155.0,4,11,7,9.0,4
32780780,34045567,Yes,ru,ru,119,135,127.0,16,4,5,4.5,1
32782682,40263013,No,el,el,97,82,89.5,15,2,1,1.5,1
32780483,5989528,No,bg,ro,152,112,132.0,40,10,4,7.0,6
32780577,33737512,Yes,ro,el,162,150,156.0,12,8,9,8.5,1
32780407,23779175,No,ru,pt,145,427,286.0,282,6,23,14.5,17
32780428,33556123,Yes,nl,es,142,144,143.0,2,7,5,6.0,2
32780662,47729758,No,hu,en,136,159,147.5,23,4,7,5.5,3
32822329,38342198,No,pt,pt,161,158,159.5,3,4,8,6.0,4
40853430,29516269,No,ru,ru,157,134,145.5,23,10,7,8.5,3
40851419,48275433,No,fr,ro,165,147,156.0,18,8,7,7.5,1
32784004,43905418,No,en,it,11,162,86.5,151,1,9,5.0,8
32782710,27324688,No,de,de,104,129,116.5,25,6,7,6.5,1
32786844,32202258,No,bg,ru,128,108,118.0,20,5,10,7.5,5
32782535,31095661,No,es,it,164,156,160.0,8,6,6,6.0,0
32781297,32795196,Yes,it,it,152,146,149.0,6,7,6,6.5,1
32780787,28497754,No,hr,pl,149,145,147.0,4,9,10,9.5,1
32782434,33197169,Yes,hr,de,156,122,139.0,34,4,5,4.5,1
32780555,48116090,No,fr,fr,160,153,156.5,7,7,5,6.0,2
32780451,30025047,No,ro,it,170,96,133.0,74,11,4,7.5,7
32780426,47096341,Yes,it,fr,144,83,113.5,61,7,3,5.0,4
32782639,40698697,No,ru,ru,123,132,127.5,9,4,5,4.5,1
32781141,49598356,No,hr,ru,143,126,134.5,17,6,7,6.5,1
32787749,30959405,Yes,de,de,140,127,133.5,13,8,5,6.5,3
32780668,39799689,No,ro,el,138,154,146.0,16,5,3,4.0,2
32780883,32222348,No,el,hr,141,164,152.5,23,5,10,7.5,5
32883679,26826472,No,fr,it,166,157,161.5,9,8,5,6.5,3
32892477,38772172,No,fr,hr,30,157,93.5,127,2,9,5.5,7
32780518,37595546,No,fr,fr,138,170,154.0,32,3,7,5.0,4
32806960,36199553,Yes,de,de,59,59,59.0,0,3,3,3.0,0
32780358,36224176,No,da,it,59,150,104.5,91,6,9,7.5,3
32780421,45329102,No,ro,el,122,130,126.0,8,2,4,3.0,2
32787747,32787471,Yes,it,de,155,135,145.0,20,5,6,5.5,1
32906182,28574219,No,el,el,68,68,68.0,0,2,2,2.0,0
32780465,30190406,No,fr,fr,91,120,105.5,29,5,7,6.0,2
32780307,26602940,No,hu,el,112,156,134.0,44,7,7,7.0,0
32785970,15575680,No,en,ro,154,96,125.0,58,7,4,5.5,3
32786829,43956675,No,hr,bg,93,79,86.0,14,6,5,5.5,1
32783477,48410103,No,ro,ro,43,144,93.5,101,2,7,4.5,5
32782627,28975234,No,el,el,149,149,149.0,0,9,8,8.5,1
32786576,12551716,No,ru,ro,140,51,95.5,89,9,3,6.0,6
32787178,43473214,No,bg,pt,165,151,158.0,14,14,3,8.5,11
32781262,32711081,Yes,pl,ro,130,37,83.5,93,7,1,4.0,6
32788483,32688287,Yes,hr,en,104,169,136.5,65,2,10,6.0,8
32780562,43268263,No,ro,ro,165,167,166.0,2,8,9,8.5,1
32780370,35394594,No,da,da,67,46,56.5,21,1,1,1.0,0
32780338,33224916,No,hu,en,141,164,152.5,23,10,5,7.5,5
32780315,32794766,Yes,ro,ro,160,156,158.0,4,8,9,8.5,1
40853429,32536584,No,ru,ru,151,104,127.5,47,10,7,8.5,3
32786835,36849902,No,es,it,163,163,163.0,0,7,8,7.5,1
32781254,32823878,Yes,en,en,173,175,174.0,2,4,8,6.0,4
32782436,38185560,No,hr,sk,163,159,161.0,4,9,6,7.5,3
32788897,32692430,Yes,hr,pt,82,148,115.0,66,1,5,3.0,4
32780301,40021646,No,hr,hr,156,118,137.0,38,13,7,10.0,6
32783726,31475152,No,sk,sk,144,141,142.5,3,8,8,8.0,0
32780480,24047453,No,cs,it,150,8,79.0,142,9,1,5.0,8
32903245,34276852,No,el,el,60,60,60.0,0,2,2,2.0,0
32785783,47173429,No,de,fr,119,113,116.0,6,6,3,4.5,3
32786597,35691305,No,de,it,118,156,137.0,38,6,5,5.5,1
32780395,37556407,No,bg,bg,137,138,137.5,1,6,5,5.5,1
32782487,32854448,Yes,bg,pt,157,164,160.5,7,8,4,6.0,4
32780442,32746807,Yes,ro,ro,146,122,134.0,24,6,5,5.5,1
32805112,47175609,No,el,el,150,155,152.5,5,1,3,2.0,2
32782537,31225671,Yes,ro,ro,142,143,142.5,1,3,2,2.5,1
32785272,32676397,Yes,de,es,48,154,101.0,106,3,8,5.5,5
32783784,25661330,No,ro,ro,134,163,148.5,29,4,6,5.0,2
32788078,40628030,No,es,it,162,152,157.0,10,4,7,5.5,3
32780547,32720532,No,de,de,142,139,140.5,3,7,6,6.5,1
32795817,32788059,Yes,de,de,142,112,127.0,30,7,6,6.5,1
32816010,35713552,No,de,de,44,44,44.0,0,2,2,2.0,0
32780835,32197558,No,de,de,155,139,147.0,16,12,7,9.5,5
32787757,30010366,No,hr,pt,87,288,187.5,201,5,18,11.5,13
32780450,15706531,No,ro,ro,152,98,125.0,54,4,4,4.0,0
32780322,33070153,Yes,pl,fr,132,158,145.0,26,6,4,5.0,2
32780821,32779997,Yes,it,it,159,156,157.5,3,8,8,8.0,0
32781158,32781294,Yes,it,it,157,156,156.5,1,8,9,8.5,1
32782475,32786077,Yes,it,it,85,89,87.0,4,6,7,6.5,1
32780584,43069084,No,pt,ru,146,124,135.0,22,8,10,9.0,2
32783735,32785830,Yes,it,it,145,145,145.0,0,6,7,6.5,1
32787745,32796779,Yes,ro,ro,135,91,113.0,44,5,4,4.5,1
32778151,4808353,No,ro,ro,79,78,78.5,1,3,2,2.5,1
32787512,39549059,No,hr,sk,139,137,138.0,2,5,7,6.0,2
32780296,39978369,No,el,da,143,140,141.5,3,4,3,3.5,1
32781247,29006486,No,fr,it,170,169,169.5,1,9,8,8.5,1
32906062,49831744,No,cs,sk,147,143,145.0,4,8,8,8.0,0
32788330,29700852,Yes,hu,de,135,143,139.0,8,5,8,6.5,3
32785748,44314197,No,it,it,61,61,61.0,0,4,4,4.0,0
32787289,31761473,Yes,ro,ro,166,344,255.0,178,1,9,5.0,8
32781361,32672131,Yes,ro,ro,57,172,114.5,115,4,9,6.5,5
32780503,42833324,Yes,pt,it,169,168,168.5,1,10,8,9.0,2
32786968,32839061,Yes,en,ro,151,167,159.0,16,7,3,5.0,4
32780396,804673,No,sk,ro,154,60,107.0,94,17,3,10.0,14
32780386,22366958,No,sk,nl,155,54,104.5,101,9,4,6.5,5
32780371,47583310,No,da,es,142,166,154.0,24,10,6,8.0,4
32786595,22648994,No,es,ro,161,103,132.0,58,7,5,6.0,2
32781232,32750365,Yes,ro,ro,146,154,150.0,8,5,5,5.0,0
32787245,43311654,No,en,en,159,156,157.5,3,8,7,7.5,1
32782524,41009813,No,it,it,148,153,150.5,5,7,6,6.5,1
32787799,29486309,No,en,en,161,164,162.5,3,7,8,7.5,1
32788946,26996994,No,en,en,143,143,143.0,0,5,5,5.0,0
32780544,40853464,No,bg,bg,147,152,149.5,5,8,4,6.0,4
32789813,40748779,No,en,en,143,144,143.5,1,6,5,5.5,1
32789814,27106324,No,en,en,142,138,140.0,4,6,5,5.5,1
40853428,37287969,No,ru,ru,130,131,130.5,1,6,8,7.0,2
32781250,39461641,No,en,en,157,71,114.0,86,7,3,5.0,4
32793869,47945112,No,en,en,105,166,135.5,61,3,7,5.0,4
32778172,32985602,Yes,ro,bg,60,145,102.5,85,3,3,3.0,0
32783953,33044351,Yes,en,pt,51,21,36.0,30,1,1,1.0,0
32783856,33134773,No,bg,bg,153,164,158.5,11,9,11,10.0,2
32783411,5493881,Yes,hu,ro,111,56,83.5,55,3,4,3.5,1
32780820,32788230,Yes,it,it,159,159,159.0,0,8,8,8.0,0
32788112,29712090,Yes,sk,sk,140,142,141.0,2,9,9,9.0,0
32788050,49415270,No,de,bg,119,151,135.0,32,6,10,8.0,4
32786663,25896467,No,et,it,148,89,118.5,59,13,3,8.0,10
32786687,34853856,No,de,de,77,134,105.5,57,2,5,3.5,3
32780299,47375410,No,hu,el,138,142,140.0,4,7,5,6.0,2
32797789,49301642,No,sk,ru,146,127,136.5,19,7,5,6.0,2
32794041,33202467,No,ru,pl,126,133,129.5,7,7,5,6.0,2
32781157,32786650,Yes,it,it,157,157,157.0,0,8,8,8.0,0
32782474,32781290,Yes,it,it,85,95,90.0,10,6,7,6.5,1
32846297,49490584,No,it,it,161,153,157.0,8,9,7,8.0,2
32846593,49490584,No,it,it,161,153,157.0,8,9,7,8.0,2
32783734,32788609,Yes,it,it,145,145,145.0,0,6,6,6.0,0
32801613,32801998,Yes,it,it,161,140,150.5,21,6,5,5.5,1
32781273,30412190,No,fr,fr,165,148,156.5,17,5,8,6.5,3
32786869,32792538,Yes,en,ro,89,142,115.5,53,3,3,3.0,0
32787436,37310756,No,es,es,159,164,161.5,5,16,14,15.0,2
32788930,44719701,No,pt,pt,176,164,170.0,12,1,6,3.5,5
32794327,32901770,Yes,en,en,83,163,123.0,80,2,7,4.5,5
32793868,26370673,No,en,en,72,82,77.0,10,2,2,2.0,0
32785902,4812995,No,ro,ro,136,92,114.0,44,5,2,3.5,3
32780993,27862631,No,ro,ro,342,140,241.0,202,9,4,6.5,5
32780061,32779996,Yes,it,it,156,156,156.0,0,9,9,9.0,0
32787288,33191121,Yes,ro,ro,159,158,158.5,1,2,2,2.0,0
32785746,28437544,No,it,it,61,61,61.0,0,4,4,4.0,0
32786868,32767933,Yes,ru,ru,118,139,128.5,21,4,11,7.5,7
32903633,32737795,Yes,el,el,154,163,158.5,9,2,8,5.0,6
32780211,5265517,No,ro,ro,166,24,95.0,142,8,2,5.0,6
32786043,32210746,No,it,it,144,155,149.5,11,9,7,8.0,2
32798103,35940779,No,en,en,86,86,86.0,0,2,2,2.0,0
32798618,49116218,No,en,en,87,108,97.5,21,2,3,2.5,1
32794662,26887193,No,en,en,84,84,84.0,0,2,2,2.0,0
32788332,32936203,Yes,hu,hu,140,134,137.0,6,9,8,8.5,1
32780047,47451238,No,ru,ru,93,94,93.5,1,1,2,1.5,1
32780677,19039267,No,bg,ro,167,114,140.5,53,11,3,7.0,8
32786051,48251215,No,nl,de,113,138,125.5,25,5,7,6.0,2
32787385,49571563,Yes,nl,de,113,135,124.0,22,5,7,6.0,2
32786592,44622056,No,pt,hr,179,149,164.0,30,6,7,6.5,1
32795127,44302575,No,el,el,123,143,133.0,20,4,6,5.0,2
33046687,32650550,Yes,hr,hr,95,154,124.5,59,7,12,9.5,5
32808052,30190276,No,en,en,79,89,84.0,10,2,2,2.0,0
32808419,45060220,No,en,en,120,131,125.5,11,2,2,2.0,0
32791511,33093405,Yes,it,it,62,158,110.0,96,4,11,7.5,7
32786026,32810792,Yes,fr,fr,158,34,96.0,124,9,2,5.5,7
32780878,35832770,Yes,el,el,147,160,153.5,13,10,9,9.5,1
32781216,47692156,No,fr,it,176,167,171.5,9,4,9,6.5,5
32906406,36609476,No,el,el,154,153,153.5,1,1,5,3.0,4
32813125,40735103,No,en,en,85,88,86.5,3,3,3,3.0,0
32793865,30959382,Yes,ru,ro,131,100,115.5,31,5,5,5.0,0
32780441,32751350,Yes,fr,it,165,158,161.5,7,8,5,6.5,3
32781245,41459826,Yes,pl,cs,127,148,137.5,21,3,6,4.5,3
32813835,50462355,No,en,en,115,158,136.5,43,6,8,7.0,2
32814999,41950116,No,en,en,124,95,109.5,29,3,2,2.5,1
32783865,50219793,No,fr,fr,28,164,96.0,136,1,8,4.5,7
32785712,32792881,Yes,hr,mk,140,145,142.5,5,8,7,7.5,1
32781185,32902979,No,bg,el,102,134,118.0,32,6,3,4.5,3
32783737,27521421,No,it,en,163,150,156.5,13,6,5,5.5,1
32783797,46422912,No,pl,hr,132,170,151.0,38,5,12,8.5,7
32782959,24404082,No,ro,ro,21,71,46.0,50,2,3,2.5,1
32780967,19011743,No,ro,ro,28,62,45.0,34,2,4,3.0,2
32786644,32764143,Yes,ru,ru,114,97,105.5,17,12,9,10.5,3
32906581,36266673,No,el,el,73,73,73.0,0,2,2,2.0,0
40853427,50221066,No,ru,bg,129,154,141.5,25,5,7,6.0,2
32783526,21837100,No,fr,fr,28,38,33.0,10,1,3,2.0,2
32780881,50343715,No,fr,fr,172,185,178.5,13,5,14,9.5,9
32778171,23099318,Yes,ro,ro,56,57,56.5,1,3,4,3.5,1
32885947,32768427,Yes,de,de,40,133,86.5,93,3,8,5.5,5
32783739,32762231,Yes,es,it,130,138,134.0,8,3,7,5.0,4
32780449,24212363,No,ro,ro,139,233,186.0,94,6,10,8.0,4
32782512,47668330,No,it,it,157,132,144.5,25,6,6,6.0,0
32774940,34564563,Yes,ru,ru,91,132,111.5,41,4,9,6.5,5
32780936,32779810,Yes,bg,ro,173,174,173.5,1,4,10,7.0,6
32782648,33454715,Yes,ro,hr,148,149,148.5,1,2,4,3.0,2
32780573,32434244,Yes,ro,ro,158,154,156.0,4,6,4,5.0,2
32781224,21007678,No,en,en,16,18,17.0,2,1,1,1.0,0
32788077,38929639,No,es,ro,165,160,162.5,5,2,5,3.5,3
32910698,28900251,No,es,it,174,166,170.0,8,9,8,8.5,1
32780870,32778926,Yes,da,da,156,156,156.0,0,5,4,4.5,1
32787263,28209921,No,en,nl,172,103,137.5,69,6,4,5.0,2
32780478,47859348,No,ru,ru,105,120,112.5,15,4,9,6.5,5
32783368,33755358,Yes,en,en,30,149,89.5,119,1,6,3.5,5
32780828,1001653,No,ro,ro,154,58,106.0,96,5,2,3.5,3
32782602,32865725,Yes,fr,fr,160,176,168.0,16,7,6,6.5,1
32782536,32802177,Yes,hu,ro,134,182,158.0,48,8,4,6.0,4
32786856,26440418,No,nl,nl,175,169,172.0,6,11,11,11.0,0
32787159,30106673,No,hr,it,117,96,106.5,21,8,4,6.0,4
32780482,49637151,No,ru,ru,109,119,114.0,10,5,4,4.5,1
32822693,32823493,Yes,pt,pt,161,161,161.0,0,6,9,7.5,3
32801406,30806765,No,ro,ro,158,160,159.0,2,6,7,6.5,1
40851483,49021552,No,ru,ru,107,125,116.0,18,5,8,6.5,3
32786878,47654807,Yes,en,en,167,165,166.0,2,8,8,8.0,0
32796977,32780665,Yes,en,nl,167,144,155.5,23,8,8,8.0,0
32786623,23634548,No,en,en,182,1170,676.0,988,5,32,18.5,27
32788913,37667806,No,pl,hr,126,162,144.0,36,11,6,8.5,5
32787163,38885116,No,ru,ru,118,127,122.5,9,7,4,5.5,3
32780519,44388764,No,bg,bg,162,158,160.0,4,10,9,9.5,1
32787176,34576104,No,el,el,146,82,114.0,64,6,4,5.0,2
32791334,37840166,No,el,el,146,152,149.0,6,6,2,4.0,4
32780574,40409140,No,ro,et,160,139,149.5,21,3,2,2.5,1
32787763,32785695,Yes,el,el,139,128,133.5,11,1,5,3.0,4
32792229,32801692,Yes,en,ro,156,137,146.5,19,7,8,7.5,1
32780568,32884230,Yes,ro,it,170,101,135.5,69,6,4,5.0,2
32787180,45052295,No,ru,ru,127,121,124.0,6,3,5,4.0,2
40851482,40537371,No,ru,ru,118,109,113.5,9,6,8,7.0,2
32782529,39205256,No,hr,cs,162,157,159.5,5,10,10,10.0,0
32781275,26627526,Yes,ro,ro,155,152,153.5,3,4,3,3.5,1
32781189,9028803,No,el,ro,142,57,99.5,85,5,3,4.0,2
32780548,32501240,No,ro,ro,115,114,114.5,1,4,4,4.0,0
32782457,42969205,No,ru,ru,119,123,121.0,4,6,5,5.5,1
32781146,32533197,No,ru,ru,86,86,86.0,0,1,1,1.0,0
32780992,40855814,Yes,ro,hr,733,150,441.5,583,26,4,15.0,22
32782473,40810834,No,ru,ru,127,134,130.5,7,11,3,7.0,8
32789386,28946469,No,fr,ro,22,74,48.0,52,1,3,2.0,2
32781317,32648465,No,ro,pl,162,131,146.5,31,6,5,5.5,1
32783725,33925220,Yes,en,da,171,166,168.5,5,8,7,7.5,1
32780564,50262020,No,en,en,166,173,169.5,7,5,7,6.0,2
32782642,32730933,Yes,ro,ro,142,138,140.0,4,5,4,4.5,1
32780474,28431734,No,ru,hr,124,113,118.5,11,9,4,6.5,5
