YES WORD COUNT DIFFERENCES
==========================

PAIR WITH MINIMUM WORD-COUNT DIFFERENCE
---------------------------------------
id1: 32610155 | id2: 36431405 | word_count1: 137 | word_count2: 137 | word_count_difference: 0

PAIR WITH MAXIMUM WORD-COUNT DIFFERENCE
---------------------------------------
id1: 32729551 | id2: 31693759 | word_count1: 11066 | word_count2: 156 | word_count_difference: 10910

ARTICLE WITH THE FEWEST WORDS
-----------------------------
id: 34102405 | word_count: 2

ARTICLE WITH THE MOST WORDS
---------------------------
id: 32729551 | word_count: 11066

WORD-DIFFERENCE DISTRIBUTION
----------------------------
word_difference: 0 | pair_count: 3072 | percentage: 8.75%
id1: 32804742 | id2: 30094775 | word_count1: 113 | word_count2: 121 | word_count_difference: 8
id1: 32776012 | id2: 32778995 | word_count1: 149 | word_count2: 151 | word_count_difference: 2
id1: 32777941 | id2: 32931276 | word_count1: 136 | word_count2: 156 | word_count_difference: 20
id1: 32776506 | id2: 32767242 | word_count1: 136 | word_count2: 144 | word_count_difference: 8
id1: 32787205 | id2: 32358633 | word_count1: 137 | word_count2: 146 | word_count_difference: 9
id1: 32813331 | id2: 33030398 | word_count1: 143 | word_count2: 166 | word_count_difference: 23
id1: 32823740 | id2: 33331406 | word_count1: 133 | word_count2: 159 | word_count_difference: 26
id1: 32808439 | id2: 32887515 | word_count1: 143 | word_count2: 145 | word_count_difference: 2
id1: 32775521 | id2: 32938692 | word_count1: 725 | word_count2: 157 | word_count_difference: 568
id1: 32776060 | id2: 40672967 | word_count1: 175 | word_count2: 184 | word_count_difference: 9
id1: 32776583 | id2: 48448381 | word_count1: 140 | word_count2: 146 | word_count_difference: 6
id1: 32776501 | id2: 42979653 | word_count1: 102 | word_count2: 141 | word_count_difference: 39
id1: 32776135 | id2: 32732737 | word_count1: 166 | word_count2: 155 | word_count_difference: 11
id1: 32775919 | id2: 32871004 | word_count1: 138 | word_count2: 138 | word_count_difference: 0
id1: 32789234 | id2: 28193419 | word_count1: 141 | word_count2: 149 | word_count_difference: 8
id1: 32780382 | id2: 32398715 | word_count1: 142 | word_count2: 159 | word_count_difference: 17
id1: 32775582 | id2: 33900043 | word_count1: 33 | word_count2: 156 | word_count_difference: 123
id1: 32776855 | id2: 32118751 | word_count1: 153 | word_count2: 155 | word_count_difference: 2
id1: 32776815 | id2: 31089418 | word_count1: 83 | word_count2: 181 | word_count_difference: 98
id1: 32776500 | id2: 32778487 | word_count1: 129 | word_count2: 82 | word_count_difference: 47
id1: 32775581 | id2: 32795446 | word_count1: 33 | word_count2: 156 | word_count_difference: 123
id1: 33214809 | id2: 32658327 | word_count1: 142 | word_count2: 143 | word_count_difference: 1
id1: 32791402 | id2: 32780297 | word_count1: 127 | word_count2: 151 | word_count_difference: 24
id1: 32775562 | id2: 32767240 | word_count1: 81 | word_count2: 149 | word_count_difference: 68
id1: 32776791 | id2: 50060403 | word_count1: 147 | word_count2: 85 | word_count_difference: 62
id1: 32780002 | id2: 32869206 | word_count1: 139 | word_count2: 141 | word_count_difference: 2
id1: 32776507 | id2: 35763056 | word_count1: 138 | word_count2: 161 | word_count_difference: 23
id1: 32776573 | id2: 32800689 | word_count1: 172 | word_count2: 184 | word_count_difference: 12
id1: 32776842 | id2: 29860618 | word_count1: 128 | word_count2: 142 | word_count_difference: 14
id1: 32777389 | id2: 40853566 | word_count1: 141 | word_count2: 155 | word_count_difference: 14
id1: 32791499 | id2: 33014833 | word_count1: 138 | word_count2: 158 | word_count_difference: 20
id1: 32776114 | id2: 32802135 | word_count1: 182 | word_count2: 126 | word_count_difference: 56
id1: 32776131 | id2: 32776090 | word_count1: 115 | word_count2: 134 | word_count_difference: 19
id1: 32777531 | id2: 32760902 | word_count1: 167 | word_count2: 161 | word_count_difference: 6
id1: 32776127 | id2: 31018385 | word_count1: 156 | word_count2: 176 | word_count_difference: 20
id1: 32776227 | id2: 32791265 | word_count1: 132 | word_count2: 136 | word_count_difference: 4
id1: 32776016 | id2: 19958609 | word_count1: 77 | word_count2: 22 | word_count_difference: 55
id1: 32776021 | id2: 43673281 | word_count1: 49 | word_count2: 54 | word_count_difference: 5
id1: 32776023 | id2: 32749968 | word_count1: 37 | word_count2: 170 | word_count_difference: 133
id1: 40854586 | id2: 32723788 | word_count1: 166 | word_count2: 161 | word_count_difference: 5
id1: 32776490 | id2: 32568295 | word_count1: 148 | word_count2: 148 | word_count_difference: 0
id1: 32776460 | id2: 32802181 | word_count1: 154 | word_count2: 155 | word_count_difference: 1
id1: 32776165 | id2: 33523275 | word_count1: 137 | word_count2: 124 | word_count_difference: 13
id1: 32776064 | id2: 32817417 | word_count1: 182 | word_count2: 175 | word_count_difference: 7
id1: 32776355 | id2: 32723971 | word_count1: 147 | word_count2: 147 | word_count_difference: 0
id1: 32776272 | id2: 31979303 | word_count1: 160 | word_count2: 172 | word_count_difference: 12
id1: 32776354 | id2: 31489592 | word_count1: 142 | word_count2: 152 | word_count_difference: 10
id1: 32776814 | id2: 49860487 | word_count1: 155 | word_count2: 151 | word_count_difference: 4
id1: 32776172 | id2: 37465620 | word_count1: 77 | word_count2: 151 | word_count_difference: 74
id1: 32776193 | id2: 32903788 | word_count1: 161 | word_count2: 154 | word_count_difference: 7
id1: 32776353 | id2: 32730728 | word_count1: 150 | word_count2: 148 | word_count_difference: 2
id1: 32776069 | id2: 32788679 | word_count1: 144 | word_count2: 143 | word_count_difference: 1
id1: 32776352 | id2: 32743152 | word_count1: 168 | word_count2: 43 | word_count_difference: 125
id1: 32785013 | id2: 32785976 | word_count1: 35 | word_count2: 71 | word_count_difference: 36
id1: 32785128 | id2: 32787288 | word_count1: 35 | word_count2: 159 | word_count_difference: 124
id1: 32785738 | id2: 32742356 | word_count1: 35 | word_count2: 130 | word_count_difference: 95
id1: 32785912 | id2: 32785128 | word_count1: 35 | word_count2: 35 | word_count_difference: 0
id1: 32784355 | id2: 32718408 | word_count1: 35 | word_count2: 166 | word_count_difference: 131
id1: 32952087 | id2: 32518720 | word_count1: 179 | word_count2: 183 | word_count_difference: 4
id1: 32775561 | id2: 32544708 | word_count1: 94 | word_count2: 168 | word_count_difference: 74
id1: 32776432 | id2: 27543040 | word_count1: 170 | word_count2: 165 | word_count_difference: 5
id1: 32777040 | id2: 39051502 | word_count1: 68 | word_count2: 122 | word_count_difference: 54
id1: 32777383 | id2: 32768874 | word_count1: 100 | word_count2: 98 | word_count_difference: 2
id1: 32777388 | id2: 32785928 | word_count1: 148 | word_count2: 155 | word_count_difference: 7
id1: 32771935 | id2: 32778143 | word_count1: 422 | word_count2: 139 | word_count_difference: 283
id1: 32776351 | id2: 32815988 | word_count1: 157 | word_count2: 161 | word_count_difference: 4
id1: 32775471 | id2: 34825695 | word_count1: 20 | word_count2: 24 | word_count_difference: 4
id1: 32776492 | id2: 31887012 | word_count1: 135 | word_count2: 125 | word_count_difference: 10
id1: 32776305 | id2: 32745145 | word_count1: 128 | word_count2: 163 | word_count_difference: 35
id1: 32776692 | id2: 33010567 | word_count1: 129 | word_count2: 137 | word_count_difference: 8
id1: 32777522 | id2: 38796641 | word_count1: 139 | word_count2: 131 | word_count_difference: 8
id1: 32776789 | id2: 33504035 | word_count1: 164 | word_count2: 156 | word_count_difference: 8
id1: 32776489 | id2: 32568624 | word_count1: 148 | word_count2: 148 | word_count_difference: 0
id1: 32776813 | id2: 31074867 | word_count1: 139 | word_count2: 146 | word_count_difference: 7
id1: 32776284 | id2: 45980446 | word_count1: 168 | word_count2: 191 | word_count_difference: 23
id1: 32779913 | id2: 40093663 | word_count1: 132 | word_count2: 125 | word_count_difference: 7
id1: 32780660 | id2: 27566752 | word_count1: 142 | word_count2: 138 | word_count_difference: 4
id1: 32789772 | id2: 32810930 | word_count1: 148 | word_count2: 148 | word_count_difference: 0
id1: 32776495 | id2: 32780036 | word_count1: 135 | word_count2: 134 | word_count_difference: 1
id1: 32776308 | id2: 32759446 | word_count1: 122 | word_count2: 134 | word_count_difference: 12
id1: 32776331 | id2: 38170393 | word_count1: 159 | word_count2: 100 | word_count_difference: 59
id1: 32776491 | id2: 32776861 | word_count1: 78 | word_count2: 78 | word_count_difference: 0
id1: 32776428 | id2: 42523593 | word_count1: 157 | word_count2: 151 | word_count_difference: 6
id1: 32776427 | id2: 40929164 | word_count1: 175 | word_count2: 159 | word_count_difference: 16
id1: 32801545 | id2: 32904429 | word_count1: 157 | word_count2: 166 | word_count_difference: 9
id1: 32776482 | id2: 30425883 | word_count1: 129 | word_count2: 122 | word_count_difference: 7
id1: 32776290 | id2: 31088848 | word_count1: 163 | word_count2: 155 | word_count_difference: 8
id1: 32786758 | id2: 32766023 | word_count1: 138 | word_count2: 100 | word_count_difference: 38
id1: 32776402 | id2: 37764589 | word_count1: 158 | word_count2: 167 | word_count_difference: 9
id1: 32776340 | id2: 32766886 | word_count1: 149 | word_count2: 184 | word_count_difference: 35
id1: 32776425 | id2: 30489720 | word_count1: 153 | word_count2: 153 | word_count_difference: 0
id1: 32777357 | id2: 32760887 | word_count1: 176 | word_count2: 169 | word_count_difference: 7
id1: 32776488 | id2: 32823242 | word_count1: 148 | word_count2: 148 | word_count_difference: 0
id1: 32776693 | id2: 32843474 | word_count1: 167 | word_count2: 169 | word_count_difference: 2
id1: 32775560 | id2: 32836134 | word_count1: 85 | word_count2: 154 | word_count_difference: 69
id1: 32775540 | id2: 32759504 | word_count1: 22 | word_count2: 119 | word_count_difference: 97
id1: 32776360 | id2: 32813633 | word_count1: 90 | word_count2: 70 | word_count_difference: 20
id1: 32777219 | id2: 32829994 | word_count1: 134 | word_count2: 145 | word_count_difference: 11
id1: 32776515 | id2: 32554639 | word_count1: 145 | word_count2: 159 | word_count_difference: 14
id1: 32776464 | id2: 41224542 | word_count1: 151 | word_count2: 149 | word_count_difference: 2
id1: 32834359 | id2: 32805758 | word_count1: 149 | word_count2: 156 | word_count_difference: 7
id1: 32776226 | id2: 32925943 | word_count1: 87 | word_count2: 86 | word_count_difference: 1
id1: 32785665 | id2: 22430391 | word_count1: 132 | word_count2: 102 | word_count_difference: 30
id1: 32802226 | id2: 32827706 | word_count1: 132 | word_count2: 122 | word_count_difference: 10
id1: 32777661 | id2: 34356738 | word_count1: 168 | word_count2: 159 | word_count_difference: 9
id1: 32777455 | id2: 32524627 | word_count1: 132 | word_count2: 135 | word_count_difference: 3
id1: 32776477 | id2: 32648860 | word_count1: 148 | word_count2: 148 | word_count_difference: 0
id1: 32776487 | id2: 32709628 | word_count1: 148 | word_count2: 148 | word_count_difference: 0
id1: 32776496 | id2: 32198251 | word_count1: 138 | word_count2: 145 | word_count_difference: 7
id1: 32779723 | id2: 31018203 | word_count1: 138 | word_count2: 459 | word_count_difference: 321
id1: 32776852 | id2: 32653962 | word_count1: 138 | word_count2: 155 | word_count_difference: 17
id1: 32777128 | id2: 33286633 | word_count1: 149 | word_count2: 157 | word_count_difference: 8
id1: 32779860 | id2: 42137224 | word_count1: 155 | word_count2: 142 | word_count_difference: 13
id1: 32802271 | id2: 32801783 | word_count1: 169 | word_count2: 148 | word_count_difference: 21
id1: 32795863 | id2: 35729906 | word_count1: 114 | word_count2: 165 | word_count_difference: 51
id1: 32776383 | id2: 32775237 | word_count1: 60 | word_count2: 59 | word_count_difference: 1
id1: 32776390 | id2: 32883640 | word_count1: 172 | word_count2: 94 | word_count_difference: 78
id1: 32776595 | id2: 32742454 | word_count1: 166 | word_count2: 190 | word_count_difference: 24
id1: 32776576 | id2: 32864575 | word_count1: 157 | word_count2: 158 | word_count_difference: 1
id1: 32904649 | id2: 31358026 | word_count1: 163 | word_count2: 160 | word_count_difference: 3
id1: 32776890 | id2: 34231039 | word_count1: 88 | word_count2: 154 | word_count_difference: 66
id1: 32777691 | id2: 32776685 | word_count1: 143 | word_count2: 127 | word_count_difference: 16
id1: 32776593 | id2: 33851688 | word_count1: 91 | word_count2: 179 | word_count_difference: 88
id1: 32784628 | id2: 41880788 | word_count1: 28 | word_count2: 197 | word_count_difference: 169
id1: 32792812 | id2: 28237318 | word_count1: 123 | word_count2: 139 | word_count_difference: 16
id1: 32777189 | id2: 32925270 | word_count1: 165 | word_count2: 164 | word_count_difference: 1
id1: 32776330 | id2: 32748000 | word_count1: 156 | word_count2: 162 | word_count_difference: 6
id1: 32776566 | id2: 32787430 | word_count1: 156 | word_count2: 154 | word_count_difference: 2
id1: 32791242 | id2: 26430050 | word_count1: 137 | word_count2: 142 | word_count_difference: 5
id1: 32776486 | id2: 32649288 | word_count1: 148 | word_count2: 148 | word_count_difference: 0
id1: 32790022 | id2: 32711962 | word_count1: 149 | word_count2: 116 | word_count_difference: 33
id1: 32775638 | id2: 16767742 | word_count1: 36 | word_count2: 57 | word_count_difference: 21
id1: 32776534 | id2: 32779426 | word_count1: 143 | word_count2: 119 | word_count_difference: 24
id1: 32786834 | id2: 32807120 | word_count1: 119 | word_count2: 152 | word_count_difference: 33
id1: 32776225 | id2: 32671804 | word_count1: 81 | word_count2: 112 | word_count_difference: 31
id1: 32778399 | id2: 32782581 | word_count1: 168 | word_count2: 95 | word_count_difference: 73
id1: 32909438 | id2: 38630585 | word_count1: 163 | word_count2: 124 | word_count_difference: 39
id1: 32776458 | id2: 33631811 | word_count1: 141 | word_count2: 151 | word_count_difference: 10
id1: 32776476 | id2: 32567350 | word_count1: 148 | word_count2: 148 | word_count_difference: 0
id1: 32776632 | id2: 32920995 | word_count1: 162 | word_count2: 148 | word_count_difference: 14
id1: 32777673 | id2: 32733718 | word_count1: 143 | word_count2: 135 | word_count_difference: 8
id1: 32776613 | id2: 31420007 | word_count1: 139 | word_count2: 58 | word_count_difference: 81
id1: 32777039 | id2: 32769330 | word_count1: 124 | word_count2: 109 | word_count_difference: 15
id1: 32776398 | id2: 33374638 | word_count1: 155 | word_count2: 136 | word_count_difference: 19
id1: 32894904 | id2: 32433273 | word_count1: 162 | word_count2: 155 | word_count_difference: 7
id1: 32777937 | id2: 38828460 | word_count1: 142 | word_count2: 222 | word_count_difference: 80
id1: 32776532 | id2: 14586130 | word_count1: 144 | word_count2: 122 | word_count_difference: 22
id1: 32777017 | id2: 32801350 | word_count1: 148 | word_count2: 142 | word_count_difference: 6
id1: 32776788 | id2: 32779222 | word_count1: 152 | word_count2: 118 | word_count_difference: 34
id1: 32776735 | id2: 31264204 | word_count1: 136 | word_count2: 132 | word_count_difference: 4
id1: 32776827 | id2: 26961921 | word_count1: 140 | word_count2: 140 | word_count_difference: 0
id1: 32780044 | id2: 32792073 | word_count1: 142 | word_count2: 125 | word_count_difference: 17
id1: 33131777 | id2: 32794598 | word_count1: 149 | word_count2: 154 | word_count_difference: 5
id1: 32775559 | id2: 32794597 | word_count1: 97 | word_count2: 135 | word_count_difference: 38
id1: 32776449 | id2: 27174286 | word_count1: 42 | word_count2: 42 | word_count_difference: 0
id1: 32776485 | id2: 32565244 | word_count1: 148 | word_count2: 148 | word_count_difference: 0
id1: 32776552 | id2: 33268007 | word_count1: 84 | word_count2: 148 | word_count_difference: 64
id1: 32776540 | id2: 33380005 | word_count1: 147 | word_count2: 154 | word_count_difference: 7
id1: 32780008 | id2: 35391325 | word_count1: 130 | word_count2: 140 | word_count_difference: 10
id1: 32776804 | id2: 35422973 | word_count1: 168 | word_count2: 160 | word_count_difference: 8
id1: 32777048 | id2: 36792287 | word_count1: 142 | word_count2: 137 | word_count_difference: 5
id1: 32777387 | id2: 32451251 | word_count1: 136 | word_count2: 104 | word_count_difference: 32
id1: 32812712 | id2: 31363932 | word_count1: 121 | word_count2: 81 | word_count_difference: 40
id1: 32795588 | id2: 32785744 | word_count1: 81 | word_count2: 49 | word_count_difference: 32
id1: 32777002 | id2: 32500212 | word_count1: 170 | word_count2: 109 | word_count_difference: 61
id1: 32776625 | id2: 33625869 | word_count1: 144 | word_count2: 156 | word_count_difference: 12
id1: 32776533 | id2: 14597285 | word_count1: 144 | word_count2: 102 | word_count_difference: 42
id1: 32777016 | id2: 22877276 | word_count1: 169 | word_count2: 57 | word_count_difference: 112
id1: 32775580 | id2: 32818713 | word_count1: 34 | word_count2: 145 | word_count_difference: 111
id1: 40854889 | id2: 32789773 | word_count1: 145 | word_count2: 145 | word_count_difference: 0
id1: 32776571 | id2: 32725044 | word_count1: 176 | word_count2: 815 | word_count_difference: 639
id1: 32776860 | id2: 32774174 | word_count1: 154 | word_count2: 159 | word_count_difference: 5
id1: 32776484 | id2: 32649475 | word_count1: 148 | word_count2: 148 | word_count_difference: 0
id1: 32777247 | id2: 32776632 | word_count1: 156 | word_count2: 162 | word_count_difference: 6
id1: 32776725 | id2: 32748708 | word_count1: 137 | word_count2: 169 | word_count_difference: 32
id1: 32776570 | id2: 32800446 | word_count1: 156 | word_count2: 150 | word_count_difference: 6
id1: 32775579 | id2: 32777247 | word_count1: 35 | word_count2: 156 | word_count_difference: 121
id1: 32777360 | id2: 32776732 | word_count1: 142 | word_count2: 142 | word_count_difference: 0
id1: 32776654 | id2: 32775765 | word_count1: 142 | word_count2: 149 | word_count_difference: 7
id1: 32777013 | id2: 32778682 | word_count1: 98 | word_count2: 162 | word_count_difference: 64
id1: 32783535 | id2: 30922577 | word_count1: 37 | word_count2: 149 | word_count_difference: 112
id1: 32777260 | id2: 30769098 | word_count1: 185 | word_count2: 183 | word_count_difference: 2
id1: 32776822 | id2: 48985596 | word_count1: 124 | word_count2: 148 | word_count_difference: 24
id1: 32787278 | id2: 38607130 | word_count1: 142 | word_count2: 95 | word_count_difference: 47
id1: 32775572 | id2: 32786812 | word_count1: 56 | word_count2: 148 | word_count_difference: 92
id1: 32777328 | id2: 32737817 | word_count1: 113 | word_count2: 115 | word_count_difference: 2
id1: 32778095 | id2: 32779667 | word_count1: 136 | word_count2: 126 | word_count_difference: 10
id1: 32775637 | id2: 46137647 | word_count1: 36 | word_count2: 163 | word_count_difference: 127
id1: 32771931 | id2: 32791474 | word_count1: 212 | word_count2: 156 | word_count_difference: 56
id1: 32775505 | id2: 33021135 | word_count1: 35 | word_count2: 174 | word_count_difference: 139
id1: 33132256 | id2: 32804529 | word_count1: 149 | word_count2: 150 | word_count_difference: 1
id1: 32776658 | id2: 32554671 | word_count1: 45 | word_count2: 52 | word_count_difference: 7
id1: 32776657 | id2: 32767644 | word_count1: 44 | word_count2: 150 | word_count_difference: 106
id1: 32776624 | id2: 32794533 | word_count1: 141 | word_count2: 144 | word_count_difference: 3
id1: 32776526 | id2: 32743171 | word_count1: 149 | word_count2: 34 | word_count_difference: 115
id1: 32776691 | id2: 31989892 | word_count1: 133 | word_count2: 118 | word_count_difference: 15
id1: 32776831 | id2: 32661671 | word_count1: 154 | word_count2: 143 | word_count_difference: 11
id1: 33157726 | id2: 32647683 | word_count1: 139 | word_count2: 146 | word_count_difference: 7
id1: 32776962 | id2: 32769477 | word_count1: 184 | word_count2: 186 | word_count_difference: 2
id1: 32776973 | id2: 33623758 | word_count1: 162 | word_count2: 160 | word_count_difference: 2
id1: 32776982 | id2: 18136876 | word_count1: 161 | word_count2: 56 | word_count_difference: 105
id1: 32777045 | id2: 32374607 | word_count1: 99 | word_count2: 84 | word_count_difference: 15
id1: 32777060 | id2: 32313123 | word_count1: 162 | word_count2: 169 | word_count_difference: 7
id1: 32777062 | id2: 50146896 | word_count1: 138 | word_count2: 139 | word_count_difference: 1
id1: 32777151 | id2: 32739547 | word_count1: 141 | word_count2: 138 | word_count_difference: 3
id1: 32778371 | id2: 33990802 | word_count1: 166 | word_count2: 154 | word_count_difference: 12
id1: 32778370 | id2: 32574294 | word_count1: 172 | word_count2: 165 | word_count_difference: 7
id1: 32777570 | id2: 32820361 | word_count1: 154 | word_count2: 163 | word_count_difference: 9
id1: 32778681 | id2: 32788108 | word_count1: 150 | word_count2: 152 | word_count_difference: 2
id1: 32777244 | id2: 35912121 | word_count1: 139 | word_count2: 145 | word_count_difference: 6
id1: 32776651 | id2: 32777359 | word_count1: 135 | word_count2: 135 | word_count_difference: 0
id1: 32776863 | id2: 32777508 | word_count1: 40 | word_count2: 40 | word_count_difference: 0
id1: 32776886 | id2: 40853662 | word_count1: 141 | word_count2: 168 | word_count_difference: 27
id1: 32776922 | id2: 32779957 | word_count1: 137 | word_count2: 156 | word_count_difference: 19
id1: 32776851 | id2: 41306409 | word_count1: 150 | word_count2: 134 | word_count_difference: 16
id1: 32776869 | id2: 28135111 | word_count1: 138 | word_count2: 147 | word_count_difference: 9
id1: 32776971 | id2: 32676477 | word_count1: 172 | word_count2: 154 | word_count_difference: 18
id1: 32777007 | id2: 31153702 | word_count1: 179 | word_count2: 164 | word_count_difference: 15
id1: 32785522 | id2: 32764906 | word_count1: 33 | word_count2: 164 | word_count_difference: 131
id1: 32785011 | id2: 32691722 | word_count1: 33 | word_count2: 168 | word_count_difference: 135
id1: 32785127 | id2: 32785908 | word_count1: 33 | word_count2: 33 | word_count_difference: 0
id1: 32785352 | id2: 30812146 | word_count1: 56 | word_count2: 42 | word_count_difference: 14
id1: 32785910 | id2: 32785736 | word_count1: 44 | word_count2: 44 | word_count_difference: 0
id1: 32785735 | id2: 32722278 | word_count1: 33 | word_count2: 166 | word_count_difference: 133
id1: 32785908 | id2: 32785522 | word_count1: 33 | word_count2: 33 | word_count_difference: 0
id1: 32782385 | id2: 32330243 | word_count1: 139 | word_count2: 150 | word_count_difference: 11
id1: 32783557 | id2: 32748377 | word_count1: 56 | word_count2: 179 | word_count_difference: 123
id1: 32784353 | id2: 32748460 | word_count1: 33 | word_count2: 164 | word_count_difference: 131
id1: 32780026 | id2: 32095353 | word_count1: 146 | word_count2: 140 | word_count_difference: 6
id1: 32776772 | id2: 38025147 | word_count1: 91 | word_count2: 78 | word_count_difference: 13
id1: 32776803 | id2: 32794396 | word_count1: 152 | word_count2: 146 | word_count_difference: 6
id1: 32777359 | id2: 28522473 | word_count1: 135 | word_count2: 134 | word_count_difference: 1
id1: 32777821 | id2: 29794134 | word_count1: 127 | word_count2: 132 | word_count_difference: 5
id1: 32778085 | id2: 32823147 | word_count1: 158 | word_count2: 155 | word_count_difference: 3
id1: 32780752 | id2: 32568303 | word_count1: 155 | word_count2: 144 | word_count_difference: 11
id1: 32777416 | id2: 33330934 | word_count1: 76 | word_count2: 90 | word_count_difference: 14
id1: 32777425 | id2: 31972931 | word_count1: 111 | word_count2: 144 | word_count_difference: 33
id1: 32777010 | id2: 32845525 | word_count1: 169 | word_count2: 168 | word_count_difference: 1
id1: 32776643 | id2: 32691647 | word_count1: 155 | word_count2: 171 | word_count_difference: 16
id1: 32776653 | id2: 37671385 | word_count1: 157 | word_count2: 144 | word_count_difference: 13
id1: 32776696 | id2: 37332303 | word_count1: 112 | word_count2: 158 | word_count_difference: 46
id1: 32776700 | id2: 32734206 | word_count1: 165 | word_count2: 112 | word_count_difference: 53
id1: 32776707 | id2: 31855997 | word_count1: 160 | word_count2: 26 | word_count_difference: 134
id1: 32776708 | id2: 32752383 | word_count1: 161 | word_count2: 59 | word_count_difference: 102
id1: 32776710 | id2: 30961637 | word_count1: 177 | word_count2: 322 | word_count_difference: 145
id1: 32776711 | id2: 33685222 | word_count1: 156 | word_count2: 29 | word_count_difference: 127
id1: 32776726 | id2: 32768053 | word_count1: 135 | word_count2: 135 | word_count_difference: 0
id1: 32776731 | id2: 34406438 | word_count1: 135 | word_count2: 154 | word_count_difference: 19
id1: 32776753 | id2: 32644058 | word_count1: 148 | word_count2: 138 | word_count_difference: 10
id1: 32776756 | id2: 30546181 | word_count1: 144 | word_count2: 160 | word_count_difference: 16
id1: 32779891 | id2: 32111625 | word_count1: 123 | word_count2: 136 | word_count_difference: 13
id1: 32779842 | id2: 32747922 | word_count1: 131 | word_count2: 122 | word_count_difference: 9
id1: 32786843 | id2: 32816897 | word_count1: 141 | word_count2: 141 | word_count_difference: 0
id1: 32781101 | id2: 32532028 | word_count1: 127 | word_count2: 105 | word_count_difference: 22
id1: 32775658 | id2: 33585971 | word_count1: 41 | word_count2: 118 | word_count_difference: 77
id1: 32821967 | id2: 32794980 | word_count1: 141 | word_count2: 141 | word_count_difference: 0
id1: 32848787 | id2: 32655708 | word_count1: 167 | word_count2: 152 | word_count_difference: 15
id1: 32830996 | id2: 32542765 | word_count1: 168 | word_count2: 131 | word_count_difference: 37
id1: 32830997 | id2: 33036097 | word_count1: 156 | word_count2: 150 | word_count_difference: 6
id1: 32802169 | id2: 32842071 | word_count1: 125 | word_count2: 33 | word_count_difference: 92
id1: 32830569 | id2: 34906210 | word_count1: 163 | word_count2: 170 | word_count_difference: 7
id1: 32907952 | id2: 33069870 | word_count1: 141 | word_count2: 141 | word_count_difference: 0
id1: 32794980 | id2: 32821967 | word_count1: 141 | word_count2: 141 | word_count_difference: 0
id1: 32807608 | id2: 32515638 | word_count1: 131 | word_count2: 127 | word_count_difference: 4
id1: 32776913 | id2: 33150059 | word_count1: 160 | word_count2: 146 | word_count_difference: 14
id1: 32775612 | id2: 32578391 | word_count1: 45 | word_count2: 149 | word_count_difference: 104
id1: 32777034 | id2: 18083423 | word_count1: 163 | word_count2: 99 | word_count_difference: 64
id1: 32776737 | id2: 49171416 | word_count1: 144 | word_count2: 146 | word_count_difference: 2
id1: 32777142 | id2: 32697809 | word_count1: 160 | word_count2: 159 | word_count_difference: 1
id1: 32787439 | id2: 32778364 | word_count1: 160 | word_count2: 158 | word_count_difference: 2
id1: 32776927 | id2: 15312360 | word_count1: 167 | word_count2: 101 | word_count_difference: 66
id1: 32779979 | id2: 29845171 | word_count1: 163 | word_count2: 149 | word_count_difference: 14
id1: 32777465 | id2: 32516361 | word_count1: 142 | word_count2: 161 | word_count_difference: 19
id1: 32776989 | id2: 37285913 | word_count1: 175 | word_count2: 128 | word_count_difference: 47
id1: 32775516 | id2: 28756926 | word_count1: 107 | word_count2: 380 | word_count_difference: 273
id1: 32775515 | id2: 38364999 | word_count1: 86 | word_count2: 50 | word_count_difference: 36
id1: 32776623 | id2: 32780382 | word_count1: 147 | word_count2: 142 | word_count_difference: 5
id1: 32775514 | id2: 32805253 | word_count1: 44 | word_count2: 146 | word_count_difference: 102
id1: 32783846 | id2: 32739707 | word_count1: 28 | word_count2: 162 | word_count_difference: 134
id1: 32776910 | id2: 32703898 | word_count1: 153 | word_count2: 152 | word_count_difference: 1
id1: 32776999 | id2: 21212930 | word_count1: 81 | word_count2: 89 | word_count_difference: 8
id1: 32777234 | id2: 32756532 | word_count1: 160 | word_count2: 150 | word_count_difference: 10
id1: 32775512 | id2: 32547194 | word_count1: 70 | word_count2: 30 | word_count_difference: 40
id1: 32777233 | id2: 34689556 | word_count1: 160 | word_count2: 105 | word_count_difference: 55
id1: 32775558 | id2: 32804841 | word_count1: 77 | word_count2: 134 | word_count_difference: 57
id1: 32775510 | id2: 22395335 | word_count1: 33 | word_count2: 57 | word_count_difference: 24
id1: 32777548 | id2: 17225622 | word_count1: 175 | word_count2: 103 | word_count_difference: 72
id1: 32820342 | id2: 40847717 | word_count1: 177 | word_count2: 159 | word_count_difference: 18
id1: 32775509 | id2: 2736882 | word_count1: 70 | word_count2: 68 | word_count_difference: 2
id1: 32776622 | id2: 32789699 | word_count1: 156 | word_count2: 91 | word_count_difference: 65
id1: 32776673 | id2: 33661533 | word_count1: 122 | word_count2: 122 | word_count_difference: 0
id1: 32777172 | id2: 32530668 | word_count1: 159 | word_count2: 171 | word_count_difference: 12
id1: 32777173 | id2: 32776918 | word_count1: 181 | word_count2: 179 | word_count_difference: 2
id1: 32777258 | id2: 32777272 | word_count1: 178 | word_count2: 178 | word_count_difference: 0
id1: 32777271 | id2: 32777589 | word_count1: 179 | word_count2: 178 | word_count_difference: 1
id1: 32777272 | id2: 32822327 | word_count1: 178 | word_count2: 179 | word_count_difference: 1
id1: 32777588 | id2: 32777271 | word_count1: 179 | word_count2: 179 | word_count_difference: 0
